Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Preorder: enabled (product.metafields.custom.preorder_enabled),Product subtitle (product.metafields.descriptors.subtitle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Dog age group (product.metafields.shopify.dog-age-group),Dog toy type (product.metafields.shopify.dog-toy-type),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Package type (product.metafields.shopify.package-type),Pet dietary requirements (product.metafields.shopify.pet-dietary-requirements),Pet food flavor (product.metafields.shopify.pet-food-flavor),Pet treat texture (product.metafields.shopify.pet-treat-texture),Pet treat type (product.metafields.shopify.pet-treat-type),Suitable for breed size (product.metafields.shopify.suitable-for-breed-size),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mumbies-variety-pack,Variety Packs,"<p>Not sure what size is best? Have a pack of pups? Giving Mumbies as a gift? Save up to 10% more when you buy a Variety Pack. Each bundle contains one of each of the following sizes:</p>
<h5><strong>MUMBIES WELCOME BOX (includes...)</strong></h5>
<ul>
<li>Original Chews - XS, <meta charset=""utf-8"">S, M, L, XL, XXL</li>
<li>Root Chews - S, M, L, XL, XXL</li>
<li>Rope w/ Original Chew - S, M, L, XL, XXL</li>
<li>Rope w/ Root Chew - S, M, L, XL, XXL</li>
<li>Coconut Rope Ball - <meta charset=""utf-8"">S, M, L, XL, XXL</li>
<li>Coconut Rope Ring - <meta charset=""utf-8"">S, M, L, XL, XXL</li>
<li>Coconut Rope Tug - <meta charset=""utf-8"">S, M, L, XL, XXL</li>
<li>Yummies Bison Liver - 1 Bag</li>
<li>Dog Love Sticker (1)</li>
<li>Mumbies Tote (1)</li>
<li>Mumbies Crewneck t-shirt (1 of chosen size)</li>
<li>Mumbies Snapback hat (1)</li>
</ul>
<h5><strong>MIX &amp; MATCH VARIETY PACKS</strong></h5>
<ul>
<li>All Size Original Chews (XS, S, M, L, XL, XXL)</li>
<li>All Size Root Chews (S, M, L, XL, XXL)</li>
<li>All Size Original Chew + Root Chew (S, M, L, XL, XXL)</li>
<li>All Size Original Chews + Coconut Rope &amp; Chew (S, M, L, XL, XXL)</li>
<li>All Size Original Chews + Coconut Rope &amp; Root (S, M, L, XL, XXL)</li>
<li>
<meta charset=""utf-8"">All Size Coconut Rope Ring (S, M, L, XL, XXL)</li>
<li>A<meta charset=""utf-8"">ll Size Coconut Rope Tug (S, M, L, XL, XXL)</li>
<li>A<meta charset=""utf-8"">ll Size Coconut Rope Ball (S, M, L, XL, XXL)</li>
</ul>
<p> </p>",Mumbies,Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys,Chew Toy,"",true,Variety Pack Styles,All Size Original Chews,,,,,,,,MWC-VARIETY-AC,2041.165665,shopify,deny,manual,84.40,93.78,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-WelcomeBox.png?v=1741472041,1,"",false,,"Not sure what size is best? Giving Mumbies as a gift? Choose the variety pack and receive one of each size to test out. Made from non-toxic coffee tree wood, these chews are dense and break down slowly. They allow your dog to feed that desire to chew on sticks with minimal concern.",,unisex,adult,,new,FALSE,,,,,,FALSE,TRY A VARIETY OF MUMBIES PRODUCTS,FALSE,'10,,,,,,adult; junior; senior,chew; rope,,,,,,,,,small; medium; large,,,wood; coconut,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Chews-2.jpg?v=1745080683,lb,,5.99,active
mumbies-variety-pack,,,,,,,,,All Size Root Chews,,,,,,,,MRC-VARIETY-AR,1587.573295,shopify,deny,manual,78.71,87.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-VarietyChew_Root.png?v=1741472041,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Root-7.jpg?v=1761567120,lb,,2.25,
mumbies-variety-pack,,,,,,,,,All Size Original Chew + Roots Chew,,,,,,,,MWCR-VARIETY-SAMPLER,3628.73896,shopify,deny,manual,155.05,172.28,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-VarietyRoot_Rope.png?v=1741472041,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-Root_Chew-2.jpg?v=1745080685,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Original Chew + Coconut Rope & Chew,,,,,,,,MWCRC-VARIETY-ALL,2993.709642,shopify,deny,manual,146.88,163.20,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-VarietyChew_Rope.png?v=1741472041,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeChew_Chew.jpg?v=1745080685,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Root Chew + Coconut Rope & Root,,,,,,,,MWRRR-VARIETY-ALL,3039.068879,shopify,deny,manual,163.15,181.28,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_products-19.jpg?v=1741472041,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeRoot_Root-2.jpg?v=1745080685,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Coconut Rope & Chew,,,,,,,,MWCRC-VARIETY-ARC,2041.165665,shopify,deny,manual,70.53,78.37,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/DSC_1923.jpg?v=1761567120,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeWithChew.jpg?v=1761577237,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Coconut Rope & Root,,,,,,,,MWCRR-VARIETY-ARR,2041.165665,shopify,deny,manual,84.45,93.83,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_products-22.jpg?v=1741472041,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeWithRoot_e442d321-9403-43c4-b070-f8aa63f5b3f7.jpg?v=1761577237,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Coconut Rope Ball,,,,,,,,CRB-VARIETY-ALLSIZE,1587.573295,shopify,deny,manual,56.47,62.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_products-17.jpg?v=1761567120,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/studioproductshoot2-13.png?v=1761567120,lb,,5.99,
mumbies-variety-pack,,,,,,,,,All Size Coconut Rope Ring,,,,,,,,CRR-VARIETY-ALLSIZE,2041.165665,shopify,deny,manual,78.07,86.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/437723955_1836789076744262_7141804566407520696_n.jpg?v=1761567120,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_CocoRingVariety-1.jpg?v=1761567120,lb,,18.10,
mumbies-variety-pack,,,,,,,,,All Size Coconut Rope Tug,,,,,,,,CRT-VARIETY-ALLSIZE,2041.165665,shopify,deny,manual,72.67,80.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/DSC_1959.jpg?v=1761567120,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_TugVarietyPack-1.jpg?v=1761567120,lb,,6.01,
mumbies-variety-pack,,,,,,,,,Mumbies Welcome Box,,,,,,,,VARIETY-WELCOME-1,6350.29318,shopify,deny,manual,556.94,696.18,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/IMG_4096.jpg?v=1741472041,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-Welcome_Box.jpg?v=1761567120,lb,,5.99,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-50_747e8878-3f59-4684-b14b-a0b279c5e3fc.png?v=1741472041,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-WelcomeBox.jpg?v=1744830023,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Chews-2.jpg?v=1745080683,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Root-7.jpg?v=1761567120,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-Root_Chew-1.jpg?v=1761577237,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-Root_Chew-2.jpg?v=1745080685,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeChew_Chew.jpg?v=1745080685,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeRoot_Root-1.jpg?v=1745080685,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeRoot_Root-2.jpg?v=1745080685,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Root_Chew-6.jpg?v=1745080685,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Variety-Chews-1.jpg?v=1745080685,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-Welcome_Box.jpg?v=1761567120,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeWithChew.jpg?v=1761577237,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeWithRoot_e442d321-9403-43c4-b070-f8aa63f5b3f7.jpg?v=1761577237,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_CocoRingVariety-1.jpg?v=1761567120,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_TugVarietyPack-1.jpg?v=1761567120,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-variety-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/studioproductshoot2-13.png?v=1761567120,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,Mumbies Bandana,"<p><meta charset=""utf-8""><span style=""background-color: rgb(255, 255, 0);""><strong>NOT CURRENTLY AVAILABLE</strong></span></p>
<p><meta charset=""utf-8""><span>For the love of dogs is why we all do the things we do. Style you pup with purpose. This sleek FTLOD signature black bandana represents seeing the possibility in every dog. Made from 100% cotton, it can be worn by pups and their human companions.</span></p>",Mumbies,Apparel & Accessories,Merch,"",true,Title,Default Title,,,,,,,,MERCH-BANDANA-BW,45.359237,shopify,deny,manual,11.95,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/IMG_2024-06-06T02_49_06.126Z.png?v=1717642164,1,"",false,"Mumbies ""For the Love of Dogs"" Bandana",,166,,,,,,,,,,,,,,'1,,,,,black,,,,,,,,,,,,,,,,lb,,3.40,active
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/MumbiesCommunity_KelseyK_Mac_Bru-pt23.jpg?v=1717642612,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/MumbiesCommunity_KendylW_WinstonW-3.jpg?v=1717642412,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/MumbiesCommunity_BJ_Appapt2.heic?v=1741314663,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/MumbiesCommunity_BowWow.jpg?v=1717640253,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_MerchMockup-Bandanas_1.png?v=1749855021,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Bandana_BandW.png?v=1749855021,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/IMG_5197.heic?v=1749855021,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BWBandana_SinglePup.png?v=1749855021,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-banadana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BWBandana_TwoPups.png?v=1749855021,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-mumbies-chew,Coconut Rope & Original Chew,"<p> </p>
<ul>
<li>Variety packs are considered preorder.</li>
<li>Ships same or next business day.</li>
</ul>
<p><span style=""font-weight: 400;"">This is a fun and interactive rope toy made from 100% coconut husk fiber, while the wood chew in the center is 100% non-toxic coffee tree – same as our Original Mumbies Chew. This is best for moderate chewers as the rope is soft and the chews will be a little less dense than the Original Chew.</span></p>",Mumbies,Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys,Chew Toy,"",true,Size,Small,,Bundle,Single Unit,,,,,BCRC-SMALL,22.6796185,shopify,deny,manual,10.49,,true,true,,,,,'5065021784006,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/studio_product_shoot_2-19.png?v=1737259345,1,"",false,,,5010,,,,,,,,,,,,A NATURAL & INTERACTIVE CHEW TOY FOR DOGS,,'21,,,,,,adult,rope; chew; training; interactive,,,,,,,,,medium; large; small,,,wood,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Small.jpg?v=1745079161,lb,,0.75,active
braided-coconut-rope-with-mumbies-chew,,,,,,,,,Small,,,5 Pack,,,,,BCRC-SMALL-5PACK,113.3980925,shopify,deny,manual,49.82,52.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeChew.jpg?v=1745079161,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Small.jpg?v=1745079161,lb,,0.75,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,Medium,,,Single Unit,,,,,BCRC-MEDIUM,54.4310844,shopify,deny,manual,13.95,,true,true,,,,,'5065021784013,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/studio_shoot_3-5.png?v=1745079161,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Medium.jpg?v=1745079161,lb,,0.80,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,Medium,,,5 Pack,,,,,BCRC-MEDIUM-5PACK,272.155422,shopify,deny,manual,66.26,69.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/IMG_8117.jpg?v=1745079161,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Medium.jpg?v=1745079161,lb,,0.75,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,Large,,,Single Unit,,,,,BCRC-LARGE,208.6524902,shopify,deny,manual,16.49,,true,true,,,,,'5065021784020,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Coconut_Rope_and_Coffee_Wood_Chew_XXL.jpg?v=1745079161,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Large.jpg?v=1745079161,lb,,0.90,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,Large,,,5 Pack,,,,,BCRC-LARGE-5PACK,1043.262451,shopify,deny,manual,78.30,82.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Large.jpg?v=1745079161,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Large.jpg?v=1745079161,lb,,0.75,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,XL,,,Single Unit,,,,,BCRC-XL,226.796185,shopify,deny,manual,17.95,,true,true,,,,,'5070002584650,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Medium.jpg?v=1745079161,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-XL.jpg?v=1745079161,lb,,0.93,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,XL,,,5 Pack,,,,,BCRC-XL-5PACK,1133.980925,shopify,deny,manual,85.26,89.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-Small.jpg?v=1745079161,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-XL.jpg?v=1745079161,lb,,0.75,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,XXL,,,Single Unit,,,,,BCRC-XXL,408.233133,shopify,deny,manual,19.49,,true,true,,,,,'5070002584698,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-XL.jpg?v=1745079161,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-XXL.jpg?v=1745079161,lb,,1.85,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,XXL,,,5 Pack,,,,,BCRC-XXL-5PACK,2041.165665,shopify,deny,manual,92.57,97.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Chew-XXL.jpg?v=1745079161,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-XXL.jpg?v=1745079161,lb,,0.75,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Small.jpg?v=1745079161,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Medium.jpg?v=1745079161,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-Large.jpg?v=1745079161,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-XL.jpg?v=1745079161,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-mumbies-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeChew-XXL.jpg?v=1745079161,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,Root Chew,"<p><span style=""font-weight: 400;"">Mumbies Root Chews are the first of their kind. Made from the root of the </span>non-toxic coffee tree, these provide a tougher chewing experience for pups of all sizes. The wood is denser than our popular chewing sticks, breaks down slowly, and each is uniquely shaped which dogs love! They are highly resistant to cracking and splintering which allows your dog to feed that desire to chew.</p>",Mumbies,Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys,Chew Toy,"",true,Size,Small,,Bundle,Single Unit,,,,,MRC-SMALL,90.718474,shopify,deny,manual,12.49,,true,true,,,,,'5065021784143,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-52.png?v=1725910754,1,"",false,Root Chews Made From Coffee Wood by Mumbies,"Mumbies Root Chews are the first of their kind. Made from the root of the non-toxic coffee tree, these provide a tougher chewing experience for pups of all sizes. The wood is denser than our popular chewing sticks, breaks down slowly, and each is uniquely shaped which dogs love!",5010,,,,,,,,,,,FALSE,THE 1ST COFFEE WOOD ROOT CHEW FOR DOGS,,'28,,,,,,junior; senior; adult,chew; aggressive-chewer; training,,,,,,,,,medium; large; small,,,wood,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Small-1.jpg?v=1744997963,lb,,2.25,active
mumbies-root-chews,,,,,,,,,Small,,,5-Pack,,,,,MRC-SMALL-5PACK,453.59237,shopify,continue,manual,59.32,62.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-VarietywithBackground.jpg?v=1744997963,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-Small.jpg?v=1761587655,lb,,2.25,
